timestamp,datetime,dist_ema9,dist_ema21,dist_ema50,dist_ema200,macd_hist_pct,macd_line_pct,atr_pct,rsi,obv_roc,volume_roc,target_long,target_short
1517630400000,2018-02-03 04:00:00,-1.445413285230906,-7.086110889113788,-14.29019287353334,-30.702399960602435,-0.3243255953462997,-6.697145585687399,6.033269193238934,38.56713989547865,-3.233568815268173,-17.795664260259535,0,1
1517644800000,2018-02-03 08:00:00,2.369843171918128,-2.656146794637381,-10.07336031805092,-27.391411049102032,0.2195044525945696,-5.824579330198419,5.788579714412092,44.21947861858287,-4.095713195120099,22.566604173264835,0,1
1517659200000,2018-02-03 12:00:00,2.5378166948431167,-1.7064111893385538,-9.017047529239534,-26.612142294180636,0.6413590262632651,-5.194199690137716,5.714279465475021,45.234287256467475,-5.921501128398942,38.656520971737265,0,1
1517673600000,2018-02-03 16:00:00,3.4878854558617145,0.0699724229188051,-7.0979311066454205,-25.092202801780907,1.023661304149227,-4.4519915817435525,5.476183939478953,47.571971429167085,-3.567849614555918,-43.31539779208041,0,1
1517688000000,2018-02-03 20:00:00,1.5479490073684417,-1.2966048809251458,-8.1797428924118,-26.017886804139728,1.1891593895575672,-4.072213717249974,5.512280763088279,45.80737119504387,3.0835702952021427,-16.656993271833574,0,1
1517702400000,2018-02-04 00:00:00,1.4031381544240131,-0.9922560666874932,-7.698782460095016,-25.672047429370327,1.2794523365909096,-3.6510888590026305,5.378266620546678,46.104064987277745,-2.5179738987629485,-15.824283364488323,0,1
1517716800000,2018-02-04 04:00:00,0.9514709364472628,-1.0904935767096533,-7.604899433583237,-25.63557955805348,1.3049177750841945,-3.309673083274328,5.231993049817933,45.83439065877234,2.2344646227194565,-13.493885388867763,0,1
1517731200000,2018-02-04 08:00:00,-3.732845796113472,-5.992170420534395,-12.269650231825704,-29.5333313356873,0.9954472061470304,-3.6399851409402224,5.576574103269009,39.28067401500139,4.785206341087034,118.93969741838188,0,1
1517745600000,2018-02-04 12:00:00,-5.470349173021715,-8.188598288595921,-14.511930162607056,-31.522443052692324,0.5616001964538858,-4.083192511471742,5.800407962731683,36.28845167955373,6.314143590617904,38.26547735867338,0,1
1517760000000,2018-02-04 16:00:00,-5.859839883131567,-9.069709584107043,-15.560457036682882,-32.5692023396106,0.1674635243581096,-4.523006308720155,5.8376546635615,34.66038520049634,4.629896409891554,-22.04430186505648,0,1
1517774400000,2018-02-04 20:00:00,-5.485568455471042,-9.121755207096776,-15.831241058919904,-32.995514661556236,-0.1146322700868772,-4.879256205420482,5.948005196017853,33.82734463379653,6.443541517754592,45.616018551760696,0,1
1517788800000,2018-02-05 00:00:00,-4.8869863059048,-8.850414775272252,-15.781515676725594,-33.16300027929725,-0.2817515885315191,-5.144673123481918,5.934695935572367,33.31062042765174,4.5126964477693265,-25.452891027146396,0,1
1517803200000,2018-02-05 04:00:00,-5.5972427268473695,-9.896569238540238,-16.99221048033353,-34.351702118787344,-0.4720312712858884,-5.558107051588817,6.04944819817846,31.43865148750706,3.1973114875738062,-25.951224768299184,0,1
1517817600000,2018-02-05 08:00:00,-8.316722501511043,-13.14750806867196,-20.36887578708858,-37.30728509909747,-0.8686519412396237,-6.431637630544071,6.413206463339878,27.67486702468608,5.775079988648013,86.39808187922353,0,1
1517832000000,2018-02-05 12:00:00,-8.708406668946553,-14.162527606518708,-21.71086288485487,-38.667785883148554,-1.1991068449063835,-7.207368569850131,6.712367903105341,26.00177061477421,7.846863972619955,43.72141442117539,0,1
1517846400000,2018-02-05 16:00:00,-14.246066488378526,-20.542842734261377,-28.17232868549324,-44.12273991980724,-2.0590392071258807,-9.197854795864822,7.843626603520336,21.115477677250635,8.005768243105882,10.030835467928243,1,0
1517860800000,2018-02-05 20:00:00,-9.125349580345814,-16.33172580817898,-24.826836995096123,-41.86324222168594,-2.0439949961919797,-9.445225953430148,7.975604246785234,26.361360594994363,-9.826908639381958,32.5747616995095,0,0
1517875200000,2018-02-06 00:00:00,-14.208511560412637,-22.040117472864846,-30.60988121640979,-46.74885739721765,-2.707657694180631,-11.502805548933589,9.24666966569177,22.309026142012797,8.858607633511939,-18.71217442042091,1,0
1517889600000,2018-02-06 04:00:00,-14.989487499533109,-23.77016612829231,-32.8368499791609,-48.8896384965144,-3.207917992341822,-13.218459501748592,9.763987104419478,20.719464072775885,10.32276394320122,26.85082761034476,1,0
1517904000000,2018-02-06 08:00:00,-6.281605558081606,-15.942022842074357,-26.318820832678757,-44.278556523352925,-2.4298628485051763,-12.26033547347567,9.377791289352578,30.41853309872551,-8.704412467164612,-6.973089071582439,1,0
1517918400000,2018-02-06 12:00:00,3.309995393830772,-6.004889625153001,-17.514716622117675,-37.82775385310293,-1.053969107541206,-10.161449740295424,8.83932629847773,41.37054580030819,-11.666683603411933,22.365149646928483,1,0
1517932800000,2018-02-06 16:00:00,5.455587610922099,-2.4843721724226144,-14.144541216518244,-35.429880338360235,0.0159258787471006,-8.78058375962998,8.729192499980416,44.63294674351744,-8.852747513197567,-32.97216470037008,1,0
1517947200000,2018-02-06 20:00:00,5.486937551684742,-0.9998348162062356,-12.48098780297276,-34.28670468144527,0.82260238099045,-7.645013517302359,8.414339954905277,45.99714554424005,-9.83207314998623,1.2303188964232217,1,0
1517961600000,2018-02-07 00:00:00,-0.5976449040189962,-6.265771568553591,-17.078180211679193,-37.93376399335218,1.047226322367597,-7.6903257525908275,8.914089240603921,41.36788247280235,7.679150037540516,-29.576089570061413,1,0
1517976000000,2018-02-07 04:00:00,4.657690444915087,-0.1340179530589001,-11.259609848272206,-33.65881458488779,1.4991085296776867,-6.328281352858707,8.314520814111278,47.30446719009498,-5.3118662742229645,-25.51555279878348,1,0
1517990400000,2018-02-07 08:00:00,8.785608223871492,5.5473101334687325,-5.477190938315692,-29.28605208544152,2.085100432508329,-4.758603251978696,7.872121006835685,52.600380845599105,-9.53638679586566,69.9934865773237,1,0
1518004800000,2018-02-07 12:00:00,7.087167377198419,5.221245040974991,-5.078270497888879,-28.928467870519103,2.4693705630345746,-3.742354723150902,7.678923781203039,52.78576271470601,-9.361776664189392,-11.19276501873021,1,0
1518019200000,2018-02-07 16:00:00,5.200719234903217,4.280991306554112,-5.316992521312536,-29.05416676685009,2.622627225409154,-2.962617411372656,7.631278598604033,52.3041807159277,7.947373155404591,-23.05565398200411,1,0
1518033600000,2018-02-07 20:00:00,-1.3486275183164218,-2.31415317328725,-11.10867436062429,-33.47145500449235,2.361928357397357,-3.023713114931408,8.2664184427472,46.009260614056885,8.614471274621028,17.008416118682913,1,0
1518048000000,2018-02-08 00:00:00,0.8408927093245429,0.058447506187354,-8.623843589292916,-31.6349515324131,2.1127128203754824,-2.6167380078869695,7.74302149700529,48.33877490891858,-1.179317997662188,-85.13071821852952,1,0
1518163200000,2018-02-09 08:00:00,5.730835895709696,5.816297801619641,-2.693415210260852,-27.07999948209427,2.1911395535479956,-1.7071686457427653,7.286237264537275,54.06204500912918,-2.7324633084662375,128.96613824623918,1,0
1518177600000,2018-02-09 12:00:00,5.069191120428632,5.877827784343541,-1.981937816352204,-26.411384638908817,2.267046118512918,-1.0393348148839423,7.011851909625689,54.648824033328935,-4.872895011645372,73.46051559801332,1,0
1518192000000,2018-02-09 16:00:00,6.9505594486870725,8.722798212538049,1.4763441824661203,-23.588368730453112,2.378531461587488,-0.2186116904189549,6.637784550796573,57.87208136655504,-5.038628826286429,-1.6374922484412855,0,0
1518206400000,2018-02-09 20:00:00,5.9730672163148775,8.439243372920648,1.990191925441871,-22.961633432569045,2.4199504226683857,0.4429789127811672,6.388399199170279,58.41214526313986,-4.473968606230794,-15.680593255973264,0,0
1518220800000,2018-02-10 00:00:00,6.82646646050962,10.088492803116988,4.40837527401778,-20.8275173895005,2.4463631958726504,1.1302456108882817,6.101875033345406,60.77898028603337,-7.469588723443232,59.48707505467365,0,0
1518235200000,2018-02-10 04:00:00,5.4745463466987445,9.190726350616476,4.3326884417493075,-20.580818489499205,2.388644741399409,1.6710627499034212,5.905102115184307,60.87956755948845,-5.647847021156338,-30.036628917131093,0,1
1518249600000,2018-02-10 08:00:00,1.7299441071596102,5.219557151647353,1.0234993512229582,-22.89068220893986,2.1013622805389724,1.8859248864234728,6.032895265613604,56.22339156452159,9.96448058805306,66.46523768737092,0,0
1518264000000,2018-02-10 12:00:00,-2.137589097170596,0.6189973716391108,-3.207215601776071,-26.023518631485334,1.55659549225066,1.7205960710403687,6.346319986504555,50.656330239272044,9.411843060285507,3.865768451739049,1,0
1518278400000,2018-02-10 16:00:00,-0.2370724415801301,2.2786962710493257,-1.332292476415601,-24.44636879597541,1.1707365455009362,1.6243923439303982,6.062455862859886,52.75919082766879,-7.9067227486874225,-8.085047428071467,1,0
1518292800000,2018-02-10 20:00:00,0.8983062388467914,3.3302697766915546,0.014635086410458,-23.23567170425074,0.955506442010676,1.6419266566672852,5.927711562001266,54.30981474773813,-7.659119016941773,-10.790678572216994,0,0
1518307200000,2018-02-11 00:00:00,-4.67884121346112,-3.2010854012383976,-6.363528089109323,-28.114748193891444,0.3766165446850291,1.2058515729921382,6.426027075341819,46.27315975750266,8.41748178713242,1.4839542463481958,1,0
1518321600000,2018-02-11 04:00:00,-4.93554565098318,-4.2346044853204585,-7.472554934697884,-28.975918054610673,-0.1530120279918362,0.6504686406897306,6.3928104123096405,44.778469650266665,7.479586623012335,-3.662643177280367,1,0
1518336000000,2018-02-11 08:00:00,-1.1494141922422876,-0.6421228012348428,-3.910034162338813,-26.16520101317648,-0.2437024814175287,0.4702984037848153,6.131915929112479,49.10652069060557,-7.733100018751005,11.12250385236251,1,0
1518350400000,2018-02-11 12:00:00,2.079901078859729,2.8464815417957254,-0.242373115314546,-23.1760540492456,-0.0527494416093294,0.6218813636794953,5.772448500572642,53.32628412873367,-8.416844237852583,0.4249425933489759,1,0
1518364800000,2018-02-11 16:00:00,0.0706140690205414,0.7629695750453217,-2.1046583191014783,-24.489524101632195,-0.0678855533793919,0.6031980801680751,5.768238313058313,50.90779195889655,7.432829555503462,-19.123846456158255,1,0
1518379200000,2018-02-11 20:00:00,-2.0910263715797592,-1.7542658822771895,-4.5408104150595925,-26.310496965394265,-0.2564426191089785,0.3689321728144675,5.7929318986814,47.77791022903458,4.911909922020219,-29.004105703774417,1,0
1518393600000,2018-02-12 00:00:00,2.355047558953845,3.004926865051033,0.3698912985715574,-22.334051819769886,-0.03462147645605,0.5514110346156025,5.550677029342914,53.56374070273287,-7.616670736744712,62.68202937858358,1,0
1518408000000,2018-02-12 04:00:00,1.8156016455029325,2.655884010579366,0.2845056176907446,-22.21781424361751,0.08837319299067,0.696929859750368,5.337535387619705,53.468225652832494,4.901934257964213,-40.54396963811975,1,0
1518422400000,2018-02-12 08:00:00,3.0274410486068897,4.2274435847634555,2.1618024660573374,-20.528151981086538,0.2751079707228802,0.9407318583171084,5.178201019447832,55.73654654769114,-8.942444210490418,91.36929328464018,1,0
1518436800000,2018-02-12 12:00:00,2.689833973332992,4.154687807080568,2.4153459267080883,-20.09127195077999,0.3935111485417766,1.1552103941608431,5.0165283545107355,56.15179326875873,-7.174311848280968,-26.946672967797337,1,0
1518451200000,2018-02-12 16:00:00,3.28782100791421,5.091608028718536,3.7082542001982266,-18.80665539149258,0.5236931009225793,1.4056811680407892,4.738922467680432,57.89311541848166,-6.155556509142834,-20.3555991150722,1,0
1518465600000,2018-02-12 20:00:00,3.6329427925926936,5.792796432244427,4.802660554255919,-17.64291313556113,0.6451615713543467,1.677518952515332,4.577804455319902,59.45044450017382,-9.618124131776009,46.6329657167248,1,0
1518480000000,2018-02-13 00:00:00,1.573988362909413,3.7139399917349007,2.9999887218057855,-18.807096920214804,0.5894758781084565,1.7859839769038337,4.572404939574929,56.54121243229456,9.245075953554435,-13.12367195741675,1,0
1518494400000,2018-02-13 04:00:00,0.4128350479971322,2.3890525264704054,1.8507358384150543,-19.49491178611725,0.4443803932771281,1.7645705819344608,4.481148573681814,54.69529502838969,6.740837651710785,-20.346428201208877,1,0
1518508800000,2018-02-13 08:00:00,-0.9499445553790248,0.6905779948735102,0.2213524439496114,-20.61154077301815,0.2161313716334454,1.611696637400235,4.49492727037568,51.933980658916475,10.221122497070525,61.850979573905086,1,0
1518523200000,2018-02-13 12:00:00,-1.14925622613494,0.1818544761990064,-0.2564250695852177,-20.83286156674706,0.0134912685996584,1.419260954259533,4.3878000311301975,51.09685049801243,6.123217807595882,-33.969293466475456,1,0
1518537600000,2018-02-13 16:00:00,0.2552896022784293,1.516063599268471,1.1767904095366877,-19.49926745109491,-0.032414121789769,1.3446730051855285,4.148196318476134,53.54426887742319,-3.6583416520082457,-36.59624724290177,1,0
1518552000000,2018-02-13 20:00:00,-0.5051708102058112,0.5623794630800061,0.2715744651107714,-20.04987240856591,-0.1294581137250259,1.227542311707843,4.107051523704363,51.85709917979696,5.109315001695958,34.55273648797854,1,0
1518566400000,2018-02-14 00:00:00,1.1685308022443683,2.3161069198984614,2.166638571312251,-18.31667422112457,-0.0679749593537516,1.2456832623595568,3.896293825719514,55.23104532649143,-4.366624521410856,-10.169384318102214,1,0
1518580800000,2018-02-14 04:00:00,2.417911460211688,3.812304743702378,3.892044576889515,-16.665684066507875,0.0772453411442205,1.3863458747095876,3.7002890270462383,58.23532448313003,-5.522092629110221,20.93926446797354,1,0
1518595200000,2018-02-14 08:00:00,2.4442438745071824,4.053877710045209,4.371122455792693,-15.99693453943877,0.1911706527298137,1.5397300101897975,3.55265330976213,59.2731452015848,-5.6130046726048155,-3.9666714869686426,1,0
1518609600000,2018-02-14 12:00:00,5.577060907632107,7.893749986086293,8.696575757070761,-12.097209513474615,0.5058822593850806,1.9226514480422157,3.4818409859845403,65.77019162524951,-15.327440376216009,157.74271135595797,1,0
1518624000000,2018-02-14 16:00:00,3.607562848476552,6.183936479963427,7.318156630457885,-12.839594722773832,0.612784317683285,2.1966606467865697,3.442694502531176,63.32177861913503,9.865509878462442,-45.5004910866032,1,0
1518638400000,2018-02-14 20:00:00,4.719262992930321,7.761662837405166,9.345974683573443,-10.756225228892806,0.7583101747594766,2.4964611666819603,3.351990096027191,66.44507838629598,-6.520851016263329,-27.381693336775225,1,0
1518652800000,2018-02-15 00:00:00,5.356842227519486,8.91027171347437,11.0041851306095,-8.912589984570843,0.9105152774243056,2.8426398299302704,3.355084387809101,68.96619668717658,-10.705323346220364,53.4653243118961,1,0
1518667200000,2018-02-15 04:00:00,5.719398488736878,9.785422148844834,12.42868181327142,-7.206129575135164,1.045803512155712,3.2052211425412667,3.203943205739812,71.1369002050821,-9.921836985514476,-17.24049832218967,1,0
1518681600000,2018-02-15 08:00:00,2.461411260409685,6.378089292970132,9.225740701740987,-9.423247132791715,0.9309078622045136,3.378005358882672,3.4641523146446356,64.33425216229425,21.08458575023355,91.42228954933344,1,0
1518696000000,2018-02-15 12:00:00,4.022781321619811,8.201560620442889,11.491339970831952,-7.043027845809963,0.9108977812807948,3.5247481226933837,3.352503772899952,67.67669348381708,-8.906704823622945,-48.85056425848704,1,0
1518710400000,2018-02-15 16:00:00,5.678872468027484,10.35285067419465,14.230202217391955,-4.162982567775722,1.0055633836874176,3.793315215500757,3.3580794453744005,71.23626031614685,-16.15859403453086,65.26196895161387,1,0
1518724800000,2018-02-15 20:00:00,3.585364065965006,8.24514537909347,12.407800311085731,-5.162715945366378,0.9441817470729582,3.998827999784526,3.391684637553617,68.24810864497417,13.316472260384993,-30.905389761946445,1,0
1518739200000,2018-02-16 00:00:00,3.700612615146046,8.452927662752344,12.98184065176012,-4.130847472519665,0.8789546486687255,4.121716007727297,3.3595396990155666,69.54850965256571,-10.08006712076035,-14.223705502658756,1,0
1518753600000,2018-02-16 04:00:00,-0.4570707932761111,3.610450803653731,7.975612805192562,-8.00562059701864,0.5274252816859779,4.041345977901368,3.594444299621449,59.16618059285194,14.690127724952353,31.044295954602184,1,0
1518768000000,2018-02-16 08:00:00,0.5453846408864691,4.3417532554648615,8.818787726799012,-6.887904110223674,0.2934521963136186,3.840958197102766,3.5243161866081665,60.843969208517855,-10.268239264742297,-19.83285000420354,1,0
1518782400000,2018-02-16 12:00:00,2.3963626873815413,6.236378412107405,10.98989276688318,-4.558543256979902,0.2532580115762041,3.7790830701997695,3.47305591524327,64.27216034538446,-11.044489255845324,-3.4847706800578027,1,0
1518796800000,2018-02-16 16:00:00,1.8326126236858755,5.548820953539352,10.415459014641344,-4.603028729010196,0.1812955921228124,3.755720573440101,3.430926173658802,64.03822229389804,10.821743771183945,-12.83854581156344,1,0
1518811200000,2018-02-16 20:00:00,2.500657786966855,6.242249683635612,11.322147398176446,-3.3406837842798285,0.1739859199141504,3.7464107721040585,3.3459353064667248,65.89325962019178,-7.626594126089525,-21.898681214493177,1,0
1518825600000,2018-02-17 00:00:00,4.366038070728644,8.445788924631618,13.946573657307068,-0.4906011720094058,0.3079445094793055,3.855207550385405,3.3183615413415795,69.7760190555871,-13.623335833883877,65.00601835293887,1,0
